file_path,code_churn,commit_count
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/pnpm-lock.yaml,2684,7
airflow-core/src/airflow/ui/tests/e2e/pages/EventsPage.ts,230,1
airflow-core/src/airflow/ui/tests/e2e/specs/dag-audit-log.spec.ts,161,1
clients/python/CHANGELOG.md,8,1
clients/python/version.txt,2,1
airflow-core/.pre-commit-config.yaml,3,1
airflow-core/src/airflow/dag_processing/dagbag.py,330,2
airflow-core/src/airflow/dag_processing/importers/__init__.py,39,1
airflow-core/src/airflow/dag_processing/importers/base.py,266,1
airflow-core/src/airflow/dag_processing/importers/python_importer.py,360,1
airflow-core/tests/unit/dag_processing/importers/__init__.py,16,1
airflow-core/tests/unit/dag_processing/importers/test_registry.py,99,1
airflow-core/tests/unit/dag_processing/test_dagbag.py,165,3
airflow-core/src/airflow/api_fastapi/core_api/datamodels/dag_run.py,5,1
airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_dag_run.py,63,3
chart/Chart.yaml,18,1
chart/newsfragments/59271.significant.rst,3,1
chart/newsfragments/60453.significant.rst,3,1
chart/values.schema.json,372,14
chart/values.yaml,169,15
.github/ISSUE_TEMPLATE/1-airflow_bug_report.yml,2,1
Dockerfile,8,4
README.md,12,1
RELEASE_NOTES.rst,86,2
airflow-core/docs/installation/supported-versions.rst,2,1
airflow-core/newsfragments/59399.feature.rst,2,2
airflow-core/newsfragments/59688.improvement.rst,1,1
dev/breeze/src/airflow_breeze/global_constants.py,11,7
generated/PYPI_README.md,10,1
reproducible_build.yaml,8,2
scripts/ci/prek/supported_versions.py,2,1
airflow-core/src/airflow/ui/src/layouts/Details/DetailsLayout.tsx,4,2
airflow-core/src/airflow/ui/src/layouts/Details/Gantt/Gantt.tsx,187,2
airflow-core/src/airflow/ui/src/layouts/Details/Gantt/utils.ts,23,2
airflow-core/src/airflow/ui/src/layouts/Details/Grid/Grid.tsx,161,3
airflow-core/src/airflow/ui/src/layouts/Details/Grid/constants.ts,32,1
airflow-core/src/airflow/ui/package.json,6,2
airflow-core/src/airflow/ui/pnpm-lock.yaml,417,2
airflow-core/src/airflow/ui/src/components/DagActions/DeleteDagButton.tsx,12,2
airflow-core/src/airflow/ui/src/components/DurationChart.tsx,4,1
airflow-core/src/airflow/ui/src/components/SearchDags/SearchDags.tsx,2,1
airflow-core/src/airflow/ui/src/hooks/navigation/useNavigation.ts,172,3
airflow-core/src/airflow/ui/src/hooks/useRequiredActionTabs.ts,42,2
airflow-core/src/airflow/ui/src/layouts/Details/DagRunSelect.tsx,27,2
airflow-core/src/airflow/ui/src/pages/DeleteRunButton.tsx,2,1
airflow-core/src/airflow/ui/src/pages/Error.tsx,17,1
airflow-core/src/airflow/ui/src/pages/Security.tsx,2,1
airflow-core/src/airflow/ui/src/queries/useTrigger.ts,2,1
airflow-core/src/airflow/ui/tests/e2e/pages/DagsPage.ts,10,2
airflow-core/src/airflow/api_fastapi/core_api/openapi/_private_ui.yaml,30,4
airflow-core/src/airflow/api_fastapi/core_api/routes/ui/grid.py,11,1
airflow-core/src/airflow/api_fastapi/core_api/routes/ui/structure.py,6,1
airflow-core/src/airflow/serialization/definitions/dag.py,5,1
airflow-core/tests/unit/api_fastapi/core_api/routes/ui/test_grid.py,195,1
airflow-core/tests/unit/api_fastapi/core_api/routes/ui/test_structure.py,110,1
dev/react-plugin-tools/react_plugin_template/src/global.d.ts,28,2
dev/react-plugin-tools/react_plugin_template/src/main.tsx,10,2
dev/react-plugin-tools/react_plugin_template/src/theme.ts,409,2
airflow-core/src/airflow/ui/public/i18n/locales/ko/components.json,7,1
airflow-core/src/airflow/ui/tests/e2e/pages/DagRunsPage.ts,188,1
airflow-core/src/airflow/ui/tests/e2e/specs/dag-runs.spec.ts,146,1
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/hooks/kubernetes.py,58,2
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/kubernetes_helper_functions.py,2,1
providers/cncf/kubernetes/tests/unit/cncf/kubernetes/hooks/test_kubernetes.py,80,1
providers/google/src/airflow/providers/google/cloud/operators/dataproc.py,51,3
providers/google/tests/unit/google/cloud/operators/test_dataproc.py,192,3
helm-tests/tests/helm_tests/airflow_aux/test_cleanup_pods.py,7,1
helm-tests/tests/helm_tests/airflow_aux/test_database_cleanup.py,7,1
helm-tests/tests/helm_tests/airflow_aux/test_pod_template_file.py,188,3
helm-tests/tests/helm_tests/airflow_core/test_pdb_scheduler.py,11,1
helm-tests/tests/helm_tests/airflow_core/test_pdb_triggerer.py,4,1
helm-tests/tests/helm_tests/airflow_core/test_pdb_worker.py,4,1
helm-tests/tests/helm_tests/airflow_core/test_scheduler.py,222,3
helm-tests/tests/helm_tests/airflow_core/test_worker.py,941,13
helm-tests/tests/helm_tests/apiserver/test_ingress_apiserver.py,11,1
helm-tests/tests/helm_tests/other/test_flower.py,20,2
helm-tests/tests/helm_tests/other/test_git_sync_webserver.py,1,1
helm-tests/tests/helm_tests/other/test_pdb_pgbouncer.py,11,1
helm-tests/tests/helm_tests/webserver/test_ingress_flower.py,11,1
helm-tests/tests/helm_tests/webserver/test_ingress_web.py,11,1
helm-tests/tests/helm_tests/webserver/test_pdb_webserver.py,11,1
helm-tests/tests/helm_tests/webserver/test_webserver.py,20,2
providers/apache/spark/docs/decorators/pyspark.rst,2,1
providers/apache/spark/docs/operators.rst,25,1
providers/apache/spark/src/airflow/providers/apache/spark/decorators/pyspark.py,80,1
providers/apache/spark/src/airflow/providers/apache/spark/get_provider_info.py,1,1
providers/apache/spark/src/airflow/providers/apache/spark/operators/spark_pyspark.py,97,1
providers/apache/spark/tests/system/apache/spark/example_spark_dag.py,11,1
providers/apache/spark/tests/unit/apache/spark/decorators/test_pyspark.py,11,1
providers/apache/spark/tests/unit/apache/spark/operators/test_spark_pyspark.py,44,1
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/utils/pod_manager.py,62,3
providers/cncf/kubernetes/tests/unit/cncf/kubernetes/utils/test_pod_manager.py,127,3
providers/amazon/src/airflow/providers/amazon/aws/auth_manager/aws_auth_manager.py,33,3
providers/amazon/src/airflow/providers/amazon/aws/auth_manager/cli/avp_commands.py,5,2
providers/amazon/src/airflow/providers/amazon/aws/auth_manager/user.py,2,1
providers/amazon/src/airflow/providers/amazon/aws/hooks/athena_sql.py,18,3
providers/amazon/src/airflow/providers/amazon/aws/hooks/redshift_sql.py,24,3
providers/amazon/src/airflow/providers/amazon/aws/queues/sqs.py,2,1
providers/amazon/src/airflow/providers/amazon/aws/transfers/azure_blob_to_s3.py,2,1
providers/amazon/src/airflow/providers/amazon/aws/transfers/sql_to_s3.py,2,1
providers/amazon/tests/unit/amazon/aws/hooks/test_hooks_signature.py,2,1
providers/apache/beam/src/airflow/providers/apache/beam/hooks/beam.py,2,1
providers/apache/beam/src/airflow/providers/apache/beam/operators/beam.py,11,2
providers/apache/beam/src/airflow/providers/apache/beam/triggers/beam.py,2,1
providers/apache/hive/src/airflow/providers/apache/hive/hooks/hive.py,6,2
providers/apache/impala/src/airflow/providers/apache/impala/hooks/impala.py,13,2
providers/apache/kafka/src/airflow/providers/apache/kafka/hooks/base.py,2,1
providers/celery/src/airflow/providers/celery/cli/celery_command.py,4,1
providers/celery/src/airflow/providers/celery/executors/__init__.py,2,1
providers/common/compat/src/airflow/providers/common/compat/check.py,2,1
providers/common/compat/src/airflow/providers/common/compat/openlineage/check.py,2,1
providers/common/compat/src/airflow/providers/common/compat/sdk.py,20,5
providers/common/compat/tests/unit/common/compat/openlineage/test_check.py,2,1
providers/common/compat/tests/unit/common/compat/test_check.py,2,1
providers/common/io/src/airflow/providers/common/io/xcom/__init__.py,2,1
providers/common/sql/src/airflow/providers/common/sql/hooks/sql.py,67,4
providers/databricks/src/airflow/providers/databricks/hooks/databricks_base.py,3,1
providers/databricks/src/airflow/providers/databricks/hooks/databricks_sql.py,14,2
providers/databricks/src/airflow/providers/databricks/plugins/databricks_workflow.py,30,3
providers/databricks/tests/unit/databricks/hooks/test_databricks_sql.py,3,1
providers/databricks/tests/unit/databricks/utils/test_openlineage.py,2,1
providers/dbt/cloud/tests/unit/dbt/cloud/utils/test_openlineage.py,2,1
providers/exasol/src/airflow/providers/exasol/hooks/exasol.py,21,3
providers/google/src/airflow/providers/google/cloud/hooks/bigquery.py,4,1
providers/google/src/airflow/providers/google/cloud/operators/kubernetes_engine.py,10,3
providers/google/src/airflow/providers/google/cloud/transfers/adls_to_gcs.py,2,1
providers/google/src/airflow/providers/google/cloud/transfers/azure_blob_to_gcs.py,2,1
providers/google/src/airflow/providers/google/cloud/transfers/azure_fileshare_to_gcs.py,2,1
providers/google/src/airflow/providers/google/leveldb/hooks/leveldb.py,7,1
providers/google/tests/system/google/cloud/vertex_ai/example_vertex_ai_ray.py,2,1
providers/google/tests/system/google/leveldb/example_leveldb.py,2,1
providers/google/tests/unit/google/leveldb/hooks/test_leveldb.py,2,1
providers/google/tests/unit/google/leveldb/operators/test_leveldb.py,2,1
providers/mysql/pyproject.toml,2,1
providers/mysql/src/airflow/providers/mysql/hooks/mysql.py,2,1
providers/openlineage/src/airflow/providers/openlineage/utils/sql.py,20,2
providers/openlineage/src/airflow/providers/openlineage/utils/utils.py,396,3
providers/postgres/src/airflow/providers/postgres/hooks/postgres.py,24,3
providers/postgres/tests/unit/postgres/hooks/test_postgres.py,3,1
providers/presto/src/airflow/providers/presto/hooks/presto.py,22,3
providers/snowflake/src/airflow/providers/snowflake/hooks/snowflake.py,204,3
providers/snowflake/tests/unit/snowflake/hooks/test_snowflake.py,122,2
providers/snowflake/tests/unit/snowflake/utils/test_openlineage.py,2,1
providers/standard/src/airflow/providers/standard/operators/hitl.py,4,2
providers/standard/src/airflow/providers/standard/triggers/hitl.py,2,1
providers/standard/src/airflow/providers/standard/utils/openlineage.py,2,1
providers/standard/tests/unit/standard/utils/test_openlineage.py,2,1
providers/teradata/pyproject.toml,11,3
providers/teradata/src/airflow/providers/teradata/hooks/teradata.py,19,2
providers/teradata/src/airflow/providers/teradata/transfers/azure_blob_to_teradata.py,2,1
providers/teradata/src/airflow/providers/teradata/transfers/s3_to_teradata.py,2,1
providers/trino/src/airflow/providers/trino/hooks/trino.py,11,2
providers/vertica/docs/index.rst,28,1
providers/vertica/pyproject.toml,10,2
providers/vertica/src/airflow/providers/vertica/hooks/vertica.py,16,2
providers/edge3/src/airflow/providers/edge3/cli/worker.py,426,2
providers/edge3/tests/unit/edge3/cli/test_worker.py,345,3
